train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,final_accuracy
"[3.8635856897934624, 3.4586789711661963, 2.943694692590962, 2.534142525299736, 2.2090698441733485, 1.9269631116286567, 1.7099332200444264, 1.5279139008211053, 1.3709625277830206, 1.261835366487503, 1.1476527465426403, 1.0759864332883253, 1.0069076282822567, 0.9482619574536448, 0.8892850014178649, 0.839320618821227, 0.8009770178924436, 0.7605482323662095, 0.733300528448561, 0.6951059614834578, 0.6864916711397793, 0.647850938141346, 0.6257427930831909, 0.6058820486068726, 0.5892271875687267, 0.5690436738988628]","[0.037703804671764374, 0.09850543737411499, 0.31046196818351746, 0.5115489363670349, 0.632472813129425, 0.7099184989929199, 0.74558424949646, 0.77785325050354, 0.80910325050354, 0.8213315606117249, 0.8400136232376099, 0.84375, 0.851222813129425, 0.8515625, 0.860733687877655, 0.8695652484893799, 0.87058424949646, 0.8760190606117249, 0.8787364363670349, 0.8879076242446899, 0.8868886232376099, 0.893682062625885, 0.8882473111152649, 0.88892662525177, 0.8960598111152649, 0.8947011232376099]","[3.875568607579107, 3.152299518170564, 2.6973891258239746, 2.329606481220411, 2.0219573093497236, 1.7810434828633848, 1.5836232174997744, 1.4220330663349317, 1.2908825874328613, 1.1926352692686992, 1.1094566428143045, 1.021701403286146, 0.9760916647703751, 0.9111549932023754, 0.8587324671123339, 0.8227311761482902, 0.7852782969889434, 0.7556550736012666, 0.730736053508261, 0.7176957570988199, 0.6832970562188522, 0.6799598763818326, 0.6451545811217764, 0.6256675279658773, 0.6159855269867441, 0.5962065328722415]","[0.04211956635117531, 0.20652174949645996, 0.417119562625885, 0.563858687877655, 0.65625, 0.726902186870575, 0.75951087474823, 0.779891312122345, 0.80298912525177, 0.8179348111152649, 0.8288043737411499, 0.835597813129425, 0.832880437374115, 0.8505434989929199, 0.845108687877655, 0.8491848111152649, 0.85597825050354, 0.8505434989929199, 0.8586956858634949, 0.85597825050354, 0.8614130616188049, 0.864130437374115, 0.86548912525177, 0.8682065606117249, 0.8709239363670349, 0.873641312122345]",664.6197791099548,
"[0.48640671113263007, 0.4489128758078036, 0.23707102125753526, 0.16094475810456535, 0.10662548013193451, 0.078256421479518, 0.06679888976656873, 0.04790726741370947, 0.044191285208596484, 0.03198747364196764, 0.03092419862261285, 0.024997602712929896, 0.020766668138094246, 0.02077310533343774, 0.018385226782613798, 0.01899679075501373, 0.024141022601448323, 0.035621771128321794, 0.02734056205751941, 0.021548011122554864, 0.03576017499132001, 0.02788685224747852, 0.022649185661145526, 0.02811450651421657, 0.024049983835657655, 0.018475091439145414]","[0.918817937374115, 0.8947011232376099, 0.951766312122345, 0.9711277484893799, 0.9833559989929199, 0.992527186870575, 0.993546187877655, 0.99660325050354, 0.9945652484893799, 0.9989809989929199, 0.9972826242446899, 0.9979619979858398, 0.9989809989929199, 0.99830162525177, 0.9993206858634949, 0.998641312122345, 0.9959239363670349, 0.9945652484893799, 0.9962636232376099, 0.9979619979858398, 0.992527186870575, 0.996942937374115, 0.996942937374115, 0.9949049353599548, 0.9959239363670349, 0.99830162525177]","[0.5962065328722415, 0.38489946204683056, 0.3404856758273166, 0.3230518620947133, 0.29740363650995755, 0.30339562245037244, 0.3211825593658116, 0.27498732474835025, 0.29681761951550195, 0.28851492476204166, 0.2977322453389997, 0.2899536147065785, 0.2960469029519869, 0.3183407802944598, 0.3047220583843148, 0.34157165949759277, 0.3747110577381175, 0.3845397480156111, 0.3346967800803807, 0.3915711563566457, 0.3916491334852965, 0.3399212949949762, 0.36533674792103144, 0.34622742430023523, 0.3806625980397929, 0.359585983597714]","[0.873641312122345, 0.8817934989929199, 0.8885869979858398, 0.9089674353599548, 0.9130434989929199, 0.8994565606117249, 0.8926630616188049, 0.907608687877655, 0.90625, 0.9130434989929199, 0.9035326242446899, 0.9035326242446899, 0.9089674353599548, 0.9008152484893799, 0.907608687877655, 0.898097813129425, 0.88722825050354, 0.883152186870575, 0.904891312122345, 0.8804348111152649, 0.875, 0.89673912525177, 0.8913043737411499, 0.885869562625885, 0.875, 0.8913043737411499]",639.7747764587402,
"[0.04827086759083297, 0.07774702070847801, 0.06894072876109378, 0.05425461130621641, 0.05328096629565825, 0.046903214073213545, 0.047220007192505443, 0.03921261852931069, 0.03435152076670657, 0.03447029585747615, 0.033041335753691586, 0.03258690420214249, 0.03351118048126607, 0.02847547915197261, 0.029784511633055365, 0.024898870898734615, 0.02412810697949127, 0.024650285951793194, 0.023374962256006573, 0.02213416740541225, 0.02276819616900352, 0.021749028779120872, 0.01917765882757047, 0.018892978611604674, 0.018971038182549502, 0.0239025445897942]","[0.996942937374115, 0.9928668737411499, 0.9942255616188049, 0.9979619979858398, 0.9976223111152649, 0.99830162525177, 0.9979619979858398, 1.0, 0.9993206858634949, 0.998641312122345, 0.9993206858634949, 0.9993206858634949, 0.9979619979858398, 0.9989809989929199, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 0.9996603727340698, 0.9996603727340698, 0.9993206858634949, 1.0, 1.0, 0.9996603727340698, 0.9993206858634949, 0.99830162525177]","[0.29740363650995755, 0.2859001684447993, 0.28300113554881967, 0.27263369184473285, 0.27596857528323715, 0.2716886540469916, 0.27261966726054315, 0.2711668221846871, 0.2742361008473065, 0.26524106510307477, 0.2673499389835026, 0.2627111219841501, 0.27544185810762906, 0.2626084082800409, 0.2664010547425436, 0.2592245090914809, 0.25114394497612247, 0.2597260254880656, 0.2598785680273305, 0.2628681180269822, 0.26227731516827707, 0.25774937641361484, 0.2646521099883577, 0.2584843865555266, 0.28431012740601663, 0.28450349362000177]","[0.9130434989929199, 0.907608687877655, 0.9116848111152649, 0.917119562625885, 0.91847825050354, 0.9225543737411499, 0.914402186870575, 0.9116848111152649, 0.9089674353599548, 0.917119562625885, 0.9211956858634949, 0.9211956858634949, 0.9116848111152649, 0.9116848111152649, 0.907608687877655, 0.91847825050354, 0.91576087474823, 0.91576087474823, 0.91847825050354, 0.9089674353599548, 0.91847825050354, 0.9225543737411499, 0.9211956858634949, 0.91576087474823, 0.90625, 0.9089674353599548]",639.8384530544281,
"[0.021752692728667804, 0.04166846038044795, 0.03988536797544878, 0.041951325377854315, 0.03580031535871651, 0.03765452280640602, 0.034524056068419115, 0.0337017096741044, 0.033392489553712636, 0.03438566101755461, 0.030038264964747687, 0.0317596678480344, 0.03195458594912096, 0.031064366739567206, 0.0318200875316625, 0.02965822105255464, 0.028912240123052314, 0.029228970874100924, 0.028453438097368115, 0.027748690958580246, 0.027336450658090736, 0.026437742696346148, 0.028013538964011746, 0.027231616453956, 0.026071596212442153, 0.025191763689255586]","[0.9993206858634949, 0.9979619979858398, 0.9989809989929199, 0.9996603727340698, 0.9996603727340698, 0.9993206858634949, 1.0, 0.9993206858634949, 0.9989809989929199, 0.9996603727340698, 1.0, 0.9993206858634949, 0.9989809989929199, 0.9996603727340698, 0.9989809989929199, 1.0, 1.0, 0.9996603727340698, 0.9989809989929199, 0.9996603727340698, 0.9996603727340698, 1.0, 0.9989809989929199, 1.0, 1.0, 1.0]","[0.2716886540469916, 0.27127294760683307, 0.26920180184685666, 0.2644525176804999, 0.26753469362207083, 0.2709405234326487, 0.26383913729501807, 0.25851475253053335, 0.26508705156004947, 0.2700085814880288, 0.2570010938722154, 0.25843299568995187, 0.2587945072547249, 0.25519715865021164, 0.26682621175828186, 0.2612928488980169, 0.25840369968310645, 0.2646390319518421, 0.2552003730898318, 0.2596298112817433, 0.26195411351711856, 0.25820028911466186, 0.2824663623519566, 0.26631553989389667, 0.26297774943320645, 0.25674836823473807]","[0.9225543737411499, 0.91576087474823, 0.914402186870575, 0.9211956858634949, 0.9198369979858398, 0.9116848111152649, 0.917119562625885, 0.9211956858634949, 0.917119562625885, 0.9089674353599548, 0.9211956858634949, 0.91847825050354, 0.9239130616188049, 0.9225543737411499, 0.9198369979858398, 0.9198369979858398, 0.926630437374115, 0.9225543737411499, 0.9239130616188049, 0.9198369979858398, 0.9225543737411499, 0.9198369979858398, 0.9089674353599548, 0.9198369979858398, 0.917119562625885, 0.92798912525177]",635.9401669502258,
"[0.01086307300315441, 0.02656971974014912, 0.0241773871138044, 0.024098811569907095, 0.025277304665549942, 0.023472617845982313, 0.023436849218104846, 0.02343719850456261, 0.024033001624047756, 0.024895784677937627, 0.02436654546055133, 0.02442964941830091, 0.022426223119153925, 0.023422188955642607, 0.02334979721142546, 0.021956378614287012, 0.02288217788926609, 0.021169673752687548, 0.023433811486820163, 0.022419145492755848, 0.022998075294510825, 0.023863641059269077, 0.02268545417641492, 0.02385597794478678, 0.022301391617435475, 0.023630918955187433]","[1.0, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 0.9996603727340698, 1.0]","[0.25674836823473807, 0.26460950886425766, 0.2658109920828239, 0.26460259569727856, 0.2628890697074973, 0.2606082179624101, 0.2624581660265508, 0.25853468639695126, 0.26390595474968787, 0.26659074231334356, 0.2618190484202426, 0.25630746684644534, 0.2576276614614155, 0.2601910547717758, 0.2632336302295975, 0.2622746873808944, 0.26715452353591507, 0.26110664495955344, 0.2641171356258185, 0.2649438731048418, 0.2600095515017924, 0.2744232169959856, 0.266459340310615, 0.26808620179476944, 0.2695520125005556, 0.2641546123701593]","[0.92798912525177, 0.9130434989929199, 0.9198369979858398, 0.9225543737411499, 0.92798912525177, 0.9198369979858398, 0.9225543737411499, 0.9225543737411499, 0.9225543737411499, 0.9198369979858398, 0.9211956858634949, 0.91847825050354, 0.9239130616188049, 0.917119562625885, 0.917119562625885, 0.9225543737411499, 0.917119562625885, 0.9198369979858398, 0.9225543737411499, 0.9211956858634949, 0.9239130616188049, 0.917119562625885, 0.91576087474823, 0.9239130616188049, 0.926630437374115, 0.926630437374115]",636.7052173614502,
"[0.01145811668475685, 0.024153500208226236, 0.023633405900276874, 0.025264331463562405, 0.023832766784598, 0.023575886081823188, 0.023769728019428643, 0.024830297759288678, 0.024445199184929548, 0.024976989618786003, 0.023281820989011423, 0.024741686020127458, 0.023599236758182877, 0.024322570676145995, 0.02438643811594533, 0.024173760574068063, 0.024558082334292325, 0.02584056342628015, 0.025106658551680004, 0.023318151295509026, 0.023766832851359377, 0.024623001348632184, 0.023519925975605198, 0.02304527515788441, 0.025597937556955476, 0.023256332552789347]","[1.0, 1.0, 1.0, 0.9989809989929199, 1.0, 1.0, 1.0, 0.9993206858634949, 1.0, 0.9996603727340698, 1.0, 1.0, 1.0, 0.9993206858634949, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9996603727340698, 0.9996603727340698, 1.0]","[0.2628890697074973, 0.2604155177655427, 0.26558068750993064, 0.2654238787034284, 0.26313405483961105, 0.2652554541178372, 0.2614901535536932, 0.2619192266593809, 0.2645878130974977, 0.26261900462534116, 0.26317498573790427, 0.265021206892055, 0.2616193978034932, 0.2623726702902628, 0.2607287048645642, 0.2597184093750041, 0.263476910798446, 0.2628367222521616, 0.2631858950075896, 0.26451012848511984, 0.2652035329652869, 0.2630867504555246, 0.26477309478365857, 0.2635888777997183, 0.2623435051544853, 0.26305106703353964]","[0.92798912525177, 0.9198369979858398, 0.92798912525177, 0.91847825050354, 0.917119562625885, 0.9239130616188049, 0.92798912525177, 0.9239130616188049, 0.9239130616188049, 0.92527174949646, 0.92527174949646, 0.9225543737411499, 0.9293478727340698, 0.92798912525177, 0.9320652484893799, 0.926630437374115, 0.9211956858634949, 0.9116848111152649, 0.9239130616188049, 0.9225543737411499, 0.9198369979858398, 0.92527174949646, 0.9293478727340698, 0.92798912525177, 0.9211956858634949, 0.91847825050354]",638.0726025104523,
"[0.011417300501109465, 0.023823546083725018, 0.024156963574173657, 0.023369303641273924, 0.025437016161563603, 0.026600531656699983, 0.024565436047218416, 0.024868345768798306, 0.02485455282072982, 0.02444656143653328, 0.023726961231264082, 0.022817219546793596, 0.02376452115688311, 0.025183583650252094, 0.02305567818288894, 0.02499598231288078, 0.022860909255383456, 0.02293523438477322, 0.024351716345257086, 0.02303128559952197, 0.0232915956850933, 0.02428982079879421, 0.023548548261675496, 0.02456034371710342, 0.024428569509283356, 0.024393347871449332]","[1.0, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698, 0.9989809989929199, 1.0, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 1.0, 1.0, 1.0, 1.0]","[0.2607287048645642, 0.2634726772489755, 0.2650856356257978, 0.2638050745362821, 0.2662760686615239, 0.26511491899905, 0.2642772288426109, 0.2604454389732817, 0.2691411175157713, 0.2659889411019242, 0.2669379520027534, 0.26516683853190876, 0.2642720212107119, 0.26647402281346527, 0.2686767328692519, 0.2601952504204667, 0.2652394671155059, 0.26630594354608783, 0.2616874290549237, 0.26602425879758335, 0.2654877172216125, 0.2636288916287215, 0.265090590585833, 0.26874087912880856, 0.2657689060205999, 0.263629538209542]","[0.9320652484893799, 0.9239130616188049, 0.9225543737411499, 0.917119562625885, 0.9211956858634949, 0.92527174949646, 0.9225543737411499, 0.926630437374115, 0.9130434989929199, 0.9198369979858398, 0.914402186870575, 0.9239130616188049, 0.92527174949646, 0.9211956858634949, 0.91847825050354, 0.9225543737411499, 0.9239130616188049, 0.9239130616188049, 0.9239130616188049, 0.91847825050354, 0.9198369979858398, 0.926630437374115, 0.92527174949646, 0.9198369979858398, 0.9211956858634949, 0.91847825050354]",635.1148090362549,89.6429544835105
