train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,final_accuracy
"[0.015413247787839045, 0.033274569447435766, 0.03259653177962679, 0.03405989299568793, 0.03535518495608931, 0.03255237120649089, 0.031476693734040724, 0.030948493649940127, 0.03192129976156613, 0.0343250482869537, 0.03399628471664112, 0.033008783063648836, 0.03328860945918638, 0.0328151762040089, 0.0333402490283808, 0.03129987810414447, 0.031613870766823704, 0.03234665406584416, 0.034903814418889255, 0.03250577632823716, 0.03209288102453169, 0.033294342073571424, 0.030991176102796326, 0.032075254125115665, 0.032638868833284665, 0.03349169602860575]","[1.0, 0.9996603727340698, 1.0, 1.0, 0.9989809989929199, 1.0, 0.9989809989929199, 0.9996603727340698, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949, 0.9993206858634949, 0.9993206858634949, 0.9993206858634949, 1.0, 1.0, 1.0, 0.9993206858634949, 0.9993206858634949, 0.9996603727340698, 1.0, 1.0, 0.9993206858634949, 0.9993206858634949]","[0.27270205885819765, 0.27519374648514, 0.27187420848919, 0.27664615116689517, 0.27457640708788583, 0.27832464970972226, 0.2730173771472081, 0.2723702231179113, 0.27732081921852153, 0.27609265125964, 0.272371057420969, 0.275785855948925, 0.27537268934690434, 0.2714684166662071, 0.2745082849717658, 0.2736420555283194, 0.2753819133276525, 0.27404152018868405, 0.27740730377643, 0.2759250899695832, 0.2763809723698575, 0.275641854852438, 0.27468065512569056, 0.2722379649462907, 0.2698974713035252, 0.26955063981206523]","[0.9307065606117249, 0.92527174949646, 0.92798912525177, 0.926630437374115, 0.92527174949646, 0.92527174949646, 0.9293478727340698, 0.926630437374115, 0.9239130616188049, 0.9239130616188049, 0.926630437374115, 0.9225543737411499, 0.92527174949646, 0.9293478727340698, 0.92798912525177, 0.9307065606117249, 0.92798912525177, 0.92798912525177, 0.9293478727340698, 0.92527174949646, 0.92527174949646, 0.9225543737411499, 0.92798912525177, 0.926630437374115, 0.9293478727340698, 0.92798912525177]",672.6047630310059,88.57999454892341
