train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,best_val_acc,final_accuracy
"[0.06602510494058547, 0.10770906580855018, 0.10941873134478279, 0.10434670292812845, 0.10067273279571015, 0.10756777291712553]","[0.9915081858634949, 0.9864130616188049, 0.984375, 0.98607337474823, 0.9881114363670349, 0.9867527484893799]","[0.19852368938534157, 0.19981325871270636, 0.20581966670958893, 0.19594293055327042, 0.20351916729756023, 0.19561312120893729]","[0.94701087474823, 0.9442934989929199, 0.9442934989929199, 0.945652186870575, 0.94701087474823, 0.9442934989929199]",230.47199273109436,0.94701087474823,92.0686835650041
