train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,best_val_acc,final_accuracy
"[0.07833753408783156, 0.14028846585880156, 0.13452381891724857, 0.14312354685819667]","[0.9942255616188049, 0.9833559989929199, 0.983016312122345, 0.97995924949646]","[0.2105769378983456, 0.2145662200839623, 0.2119850882369539, 0.2206811227876207]","[0.94701087474823, 0.9510869383811951, 0.9442934989929199, 0.945652186870575]",1970.2630553245544,0.9510869383811951,92.01417279912783
