train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,best_val_acc,final_accuracy
"[0.057069517996000206, 0.11313938738211342, 0.11449363115041153, 0.11269958592627359]","[0.995244562625885, 0.985733687877655, 0.984375, 0.9833559989929199]","[0.1972364614839139, 0.19875200886441313, 0.19038016899772311, 0.20339413797077927]","[0.9524456858634949, 0.94701087474823, 0.9551630616188049, 0.94701087474823]",256.96299958229065,0.9551630616188049,92.36849277732352
