train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,best_val_acc,final_accuracy
"[0.025227981619536877, 0.05673396309999668, 0.05160293744310089, 0.05223461872209673, 0.043572119700357965, 0.043830365610673376, 0.04587122641058396, 0.04463494254235664, 0.04317596192350206, 0.044691299230022276, 0.048315590541080936]","[0.9989809989929199, 0.99048912525177, 0.9932065606117249, 0.9911684989929199, 0.9959239363670349, 0.99660325050354, 0.9962636232376099, 0.9962636232376099, 0.99660325050354, 0.9945652484893799, 0.993546187877655]","[0.16982311512465062, 0.16378669707995394, 0.1634899228811264, 0.1631678319333688, 0.15749782404821852, 0.17224617998885072, 0.17010154785669368, 0.16747520086557968, 0.16403250623008478, 0.16223394854561143, 0.1686226791985657]","[0.94972825050354, 0.9538043737411499, 0.95652174949646, 0.9524456858634949, 0.957880437374115, 0.948369562625885, 0.9551630616188049, 0.9538043737411499, 0.95652174949646, 0.9538043737411499, 0.948369562625885]",422.6605944633484,0.957880437374115,92.28672662850913
