train_losses,train_accuracies,val_losses,val_accuracies,elapsed_time,final_accuracy
"[3.9866603301919024, 3.5777680977531103, 3.153563950372779, 2.8176285443098648, 2.5318940489188484, 2.2999686521032583, 2.1053576288015945, 1.942384678384532, 1.803693026304245, 1.6889456082945284, 1.592869855787443, 1.5052577166453651, 1.4282956758271093, 1.3737257783827574, 1.317672099756158, 1.2657854019299797, 1.2255541973787805, 1.1807648461797964, 1.1425186479869096, 1.1160508089739343, 1.0843089656985325, 1.0578848356785981, 1.034296756853228, 1.0142424262088279, 0.9972582057766293, 0.9756051438010257]","[0.011888586916029453, 0.05672554299235344, 0.19497282803058624, 0.3794157803058624, 0.5149456858634949, 0.6151494383811951, 0.673233687877655, 0.720108687877655, 0.74388587474823, 0.77173912525177, 0.773777186870575, 0.796535313129425, 0.8165761232376099, 0.8135190606117249, 0.8338994979858398, 0.836277186870575, 0.8427309989929199, 0.84205162525177, 0.8491848111152649, 0.8583559989929199, 0.8491848111152649, 0.8569973111152649, 0.8614130616188049, 0.8692255616188049, 0.866847813129425, 0.870244562625885]","[3.9668634456136953, 3.348474295242973, 2.984495733095252, 2.6786673379981, 2.4098871272543203, 2.1972855640494307, 2.0122250992318857, 1.870233566864677, 1.7340073326359624, 1.6269038034522014, 1.5467731589856355, 1.4748225160267041, 1.3944734542266182, 1.3431225600449934, 1.2962594343268352, 1.2450043559074402, 1.2095825646234595, 1.1765080120252527, 1.138959809489872, 1.1030170295549475, 1.0874001642932063, 1.0685218728106955, 1.041735053062439, 1.023771381896475, 0.9973043695740078, 0.9864360327306001]","[0.009510870091617107, 0.10054347664117813, 0.27173912525177, 0.44021740555763245, 0.5597826242446899, 0.623641312122345, 0.664402186870575, 0.7038043737411499, 0.7336956858634949, 0.7472826242446899, 0.7540761232376099, 0.770380437374115, 0.78125, 0.79347825050354, 0.79347825050354, 0.8070652484893799, 0.813858687877655, 0.813858687877655, 0.8165761232376099, 0.8301630616188049, 0.8301630616188049, 0.8301630616188049, 0.8301630616188049, 0.835597813129425, 0.8410326242446899, 0.8410326242446899]",688.6372072696686,
"[0.8914780474227407, 0.6913909011560938, 0.3969986357766649, 0.28952746141863905, 0.21843322811891203, 0.17071659134134, 0.1429186429342498, 0.11612191682924396, 0.09558024820264267, 0.0861452949921722, 0.07431204033934552, 0.06353813517109855, 0.057533264139910105, 0.051458269762604134, 0.04840854743657553, 0.04199489564432398, 0.04167659301310778, 0.03690382907086093, 0.03454975765603392, 0.03158940344482013, 0.03210117741811858, 0.027119607846860006, 0.026663270819446316, 0.02602503811130705, 0.02339195153352035, 0.023676206914546048]","[0.8828125, 0.8722826242446899, 0.93138587474823, 0.9538043737411499, 0.970108687877655, 0.9802989363670349, 0.9833559989929199, 0.9911684989929199, 0.9949049353599548, 0.992527186870575, 0.9962636232376099, 0.9979619979858398, 0.9976223111152649, 0.9989809989929199, 0.9989809989929199, 0.9993206858634949, 0.99830162525177, 0.9989809989929199, 0.998641312122345, 0.998641312122345, 0.9996603727340698, 0.9989809989929199, 0.9993206858634949, 0.9996603727340698, 1.0, 0.9996603727340698]","[0.9973043695740078, 0.5185953702615655, 0.43509725772816205, 0.38632757184298144, 0.3632251604095749, 0.34877291872449545, 0.326505070147307, 0.32123156377802725, 0.31500229498614435, 0.3146842339116594, 0.30506065293498663, 0.2960655174177626, 0.2968586916508882, 0.289132252983425, 0.2996680427180684, 0.2904903890322084, 0.2927561238732027, 0.28949352272826695, 0.2842597826991392, 0.2891748622059822, 0.2832209811262462, 0.2923285117291886, 0.2929596406934054, 0.28527762028186215, 0.2828574731298115, 0.2872682941024718]","[0.8410326242446899, 0.875, 0.8885869979858398, 0.8913043737411499, 0.898097813129425, 0.9103261232376099, 0.907608687877655, 0.907608687877655, 0.9089674353599548, 0.9089674353599548, 0.907608687877655, 0.91847825050354, 0.9089674353599548, 0.9130434989929199, 0.907608687877655, 0.914402186870575, 0.9021739363670349, 0.9089674353599548, 0.91576087474823, 0.9116848111152649, 0.91847825050354, 0.907608687877655, 0.9103261232376099, 0.917119562625885, 0.9130434989929199, 0.9103261232376099]",669.3925507068634,
"[0.03089531328853058, 0.059085538610816, 0.051619526707445795, 0.0488615727821446, 0.04615429560046481, 0.04457179548056877, 0.04223350702744463, 0.04048701898073372, 0.03841009879808711, 0.036709103571332016, 0.0383718090293848, 0.035745388018372265, 0.034731046742071274, 0.03388808961228832, 0.03344520966967811, 0.034020943749372076, 0.031180148579828117, 0.0315998404023602, 0.029847858443289348, 0.02846197210981146, 0.028662018326070647, 0.029113159757917343, 0.028351144814539864, 0.028958466541750924, 0.02773781073198694, 0.02683633256136723]","[0.9993206858634949, 0.996942937374115, 0.99830162525177, 0.9989809989929199, 0.9993206858634949, 0.9996603727340698, 0.9996603727340698, 0.9996603727340698, 1.0, 0.9989809989929199, 0.9996603727340698, 0.9996603727340698, 0.9996603727340698, 0.9996603727340698, 0.9996603727340698, 0.9996603727340698, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 0.9996603727340698, 1.0, 1.0]","[0.2960655174177626, 0.2882114907969599, 0.28550776126592053, 0.28906885372555774, 0.28083177429178485, 0.2863043737800225, 0.28238953617603885, 0.2822728361124578, 0.27670987193351204, 0.2780856807594714, 0.28124140688906546, 0.2755311162251493, 0.2759292733086192, 0.27896429954663565, 0.2779662129671677, 0.2750556698959807, 0.27580536351255747, 0.2691501864920492, 0.27457149488770444, 0.26554025839204376, 0.2665042875577574, 0.2718049695958262, 0.2639433312351289, 0.2707004718806433, 0.2748329108176024, 0.2703202222676381]","[0.91847825050354, 0.9116848111152649, 0.9116848111152649, 0.91576087474823, 0.917119562625885, 0.91576087474823, 0.917119562625885, 0.9211956858634949, 0.92527174949646, 0.9293478727340698, 0.9211956858634949, 0.917119562625885, 0.9225543737411499, 0.9211956858634949, 0.9198369979858398, 0.9198369979858398, 0.917119562625885, 0.92527174949646, 0.914402186870575, 0.92527174949646, 0.92527174949646, 0.9225543737411499, 0.9225543737411499, 0.9198369979858398, 0.9225543737411499, 0.91847825050354]",664.6976163387299,
"[0.017182161910054478, 0.036026185823847416, 0.03600774924068347, 0.03440382685917227, 0.03238797378118919, 0.03197937266415228, 0.033597470990017704, 0.03318478551733753, 0.03264641042029404, 0.03364617778393238, 0.031439178582766784, 0.03364835835426398, 0.03154517915707244, 0.031513595103245716, 0.032033753469991294, 0.031820192406682865, 0.031189002663544987, 0.031336384197778025, 0.030727618637130312, 0.03235140606841963, 0.030237274122950825, 0.03075867782994781, 0.030579478338198816, 0.030862443554012672, 0.02997495934529149, 0.030367313398291237]","[1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698, 1.0, 0.9989809989929199, 0.9993206858634949, 1.0, 0.9993206858634949, 1.0, 1.0, 0.9993206858634949, 0.9993206858634949, 0.9996603727340698, 1.0, 1.0, 1.0, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698]","[0.2780856807594714, 0.2817859741980615, 0.2820899504358354, 0.2786123976111412, 0.2759839335213537, 0.26867068154008494, 0.27456700720864796, 0.27375844639280567, 0.2745514640017696, 0.2722731198629607, 0.277191668100979, 0.2727668930007064, 0.2752080742755662, 0.2783900159208671, 0.27264694173050963, 0.26862122782546544, 0.2709992599228154, 0.27595334451483644, 0.27055066435233405, 0.26749348899592523, 0.2747936253638371, 0.2762533865221169, 0.27008349351260974, 0.27083473393450613, 0.27076826050229696, 0.26930464237280516]","[0.9293478727340698, 0.9198369979858398, 0.9211956858634949, 0.926630437374115, 0.9198369979858398, 0.9307065606117249, 0.9293478727340698, 0.9211956858634949, 0.9307065606117249, 0.92527174949646, 0.9225543737411499, 0.9293478727340698, 0.92527174949646, 0.91847825050354, 0.92527174949646, 0.92798912525177, 0.926630437374115, 0.9239130616188049, 0.9239130616188049, 0.926630437374115, 0.9225543737411499, 0.92527174949646, 0.926630437374115, 0.9225543737411499, 0.92798912525177, 0.926630437374115]",660.8260245323181,
"[0.014921298351786707, 0.03505021483515915, 0.032035495944159185, 0.03261509376740002, 0.03195571267734403, 0.03190563370109252, 0.03285989516576671, 0.031491959305561104, 0.03334782256380371, 0.033814180804335556, 0.03266230284276864, 0.03324953842219775, 0.0314607923121556, 0.030184984045184177, 0.0320948239557607, 0.03127250871013688, 0.03263344071076616, 0.03072928768866088, 0.031082057080272098, 0.03241606222708588, 0.03256221999333281, 0.03252905686183468, 0.03197843348607421, 0.03172728247211679, 0.03308873648917222, 0.032393093089289636]","[1.0, 0.9993206858634949, 0.9996603727340698, 1.0, 1.0, 1.0, 1.0, 0.9996603727340698, 1.0, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949, 0.9996603727340698, 1.0, 0.9996603727340698, 1.0, 1.0, 1.0, 1.0, 0.9996603727340698, 0.9996603727340698, 1.0, 1.0, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949]","[0.26867068154008494, 0.27364376009158464, 0.2718778764424117, 0.27704206854104996, 0.2750795158031194, 0.2728987778334514, 0.2710033679461997, 0.27480409180988435, 0.2733010181590267, 0.2781251704563265, 0.27257096524471824, 0.27412078966913017, 0.2731689796175646, 0.2729304923635462, 0.2724577578837457, 0.2758683414886827, 0.27090126535166864, 0.27172215444886166, 0.2695767223511053, 0.27614556787454564, 0.273864037964655, 0.2712292070298091, 0.27291437384227046, 0.2704931661162687, 0.27520472928881645, 0.2736624709290007]","[0.9307065606117249, 0.926630437374115, 0.926630437374115, 0.9239130616188049, 0.9239130616188049, 0.926630437374115, 0.92527174949646, 0.9239130616188049, 0.9293478727340698, 0.9225543737411499, 0.9225543737411499, 0.9239130616188049, 0.92527174949646, 0.926630437374115, 0.92527174949646, 0.9293478727340698, 0.92527174949646, 0.9293478727340698, 0.92527174949646, 0.9225543737411499, 0.9211956858634949, 0.9293478727340698, 0.9239130616188049, 0.9239130616188049, 0.926630437374115, 0.92527174949646]",667.5969889163971,
"[0.015361109465036703, 0.03141341329066326, 0.03202218491503078, 0.0322877340545149, 0.03449501429239045, 0.031080642796081047, 0.03296814113855362, 0.031113232496073066, 0.03111932118949683, 0.03263108776477368, 0.03293855526767995, 0.03204012052763416, 0.030782461358720193, 0.03289615653414765, 0.03299200883054215, 0.030949178394740044, 0.03212519595399499, 0.03181734914972406, 0.03129014994382211, 0.0324297451576137, 0.03060953715897125, 0.03357842632407403, 0.03034347499234845, 0.03334981790217369, 0.032221029674553356, 0.033662290069396084]","[1.0, 1.0, 1.0, 0.9996603727340698, 0.9993206858634949, 1.0, 0.9996603727340698, 1.0, 0.9993206858634949, 1.0, 0.9996603727340698, 1.0, 1.0, 0.9996603727340698, 1.0, 0.9996603727340698, 1.0, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949, 1.0, 1.0, 0.9996603727340698, 0.9993206858634949, 0.9996603727340698, 0.9996603727340698]","[0.2733010181590267, 0.2790253564067509, 0.2784718984495039, 0.27515726828056836, 0.27270205885819765, 0.26923571753761044, 0.2752680976105773, 0.278136754165525, 0.272877788576095, 0.2778151853253012, 0.2681709884301476, 0.27535932187152945, 0.2804977166587892, 0.2784471197620682, 0.2710014277178308, 0.27543127844515053, 0.27261398522102315, 0.27476221841314563, 0.27334716494964517, 0.27702038330228435, 0.27348211099920067, 0.27817794567216997, 0.28165797694869665, 0.2727098924958188, 0.2786635991347873, 0.27305989064600156]","[0.9293478727340698, 0.926630437374115, 0.9239130616188049, 0.926630437374115, 0.9307065606117249, 0.9307065606117249, 0.9293478727340698, 0.92527174949646, 0.92527174949646, 0.9307065606117249, 0.9239130616188049, 0.92527174949646, 0.9211956858634949, 0.9198369979858398, 0.9239130616188049, 0.92798912525177, 0.92527174949646, 0.926630437374115, 0.926630437374115, 0.926630437374115, 0.9293478727340698, 0.92527174949646, 0.91847825050354, 0.926630437374115, 0.92527174949646, 0.9239130616188049]",666.4240028858185,
"[0.015413247787839045, 0.033274569447435766, 0.03259653177962679, 0.03405989299568793, 0.03535518495608931, 0.03255237120649089, 0.031476693734040724, 0.030948493649940127, 0.03192129976156613, 0.0343250482869537, 0.03399628471664112, 0.033008783063648836, 0.03328860945918638, 0.0328151762040089, 0.0333402490283808, 0.03129987810414447, 0.031613870766823704, 0.03234665406584416, 0.034903814418889255, 0.03250577632823716, 0.03209288102453169, 0.033294342073571424, 0.030991176102796326, 0.032075254125115665, 0.032638868833284665, 0.03349169602860575]","[1.0, 0.9996603727340698, 1.0, 1.0, 0.9989809989929199, 1.0, 0.9989809989929199, 0.9996603727340698, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949, 0.9996603727340698, 0.9993206858634949, 0.9993206858634949, 0.9993206858634949, 0.9993206858634949, 1.0, 1.0, 1.0, 0.9993206858634949, 0.9993206858634949, 0.9996603727340698, 1.0, 1.0, 0.9993206858634949, 0.9993206858634949]","[0.27270205885819765, 0.27519374648514, 0.27187420848919, 0.27664615116689517, 0.27457640708788583, 0.27832464970972226, 0.2730173771472081, 0.2723702231179113, 0.27732081921852153, 0.27609265125964, 0.272371057420969, 0.275785855948925, 0.27537268934690434, 0.2714684166662071, 0.2745082849717658, 0.2736420555283194, 0.2753819133276525, 0.27404152018868405, 0.27740730377643, 0.2759250899695832, 0.2763809723698575, 0.275641854852438, 0.27468065512569056, 0.2722379649462907, 0.2698974713035252, 0.26955063981206523]","[0.9307065606117249, 0.92527174949646, 0.92798912525177, 0.926630437374115, 0.92527174949646, 0.92527174949646, 0.9293478727340698, 0.926630437374115, 0.9239130616188049, 0.9239130616188049, 0.926630437374115, 0.9225543737411499, 0.92527174949646, 0.9293478727340698, 0.92798912525177, 0.9307065606117249, 0.92798912525177, 0.92798912525177, 0.9293478727340698, 0.92527174949646, 0.92527174949646, 0.9225543737411499, 0.92798912525177, 0.926630437374115, 0.9293478727340698, 0.92798912525177]",672.6047630310059,88.57999454892341
